Time,Open,High,Low,Close,Vol
20250113T093500,1.424,1.427,1.422,1.422,212400
20250113T094000,1.423,1.427,1.423,1.427,60900
20250113T102000,1.431,1.431,1.431,1.431,100
20250113T103500,1.429,1.429,1.429,1.429,100
20250113T110500,1.431,1.431,1.431,1.431,100
20250113T130500,1.423,1.423,1.423,1.423,1300
20250113T132000,1.423,1.423,1.423,1.423,200
20250113T140000,1.427,1.428,1.427,1.428,14100
20250113T140500,1.428,1.428,1.428,1.428,11300
20250113T141500,1.422,1.422,1.422,1.422,100000
20250113T142000,1.420,1.420,1.420,1.420,3000
20250113T142500,1.421,1.421,1.421,1.421,50000
20250113T143000,1.423,1.424,1.422,1.422,203000
20250113T143500,1.422,1.423,1.422,1.422,250400
20250113T144000,1.422,1.422,1.422,1.422,50000
20250113T150000,1.435,1.435,1.435,1.435,100
20250114T093500,1.421,1.421,1.421,1.421,14000
20250114T094000,1.421,1.422,1.421,1.421,16200
20250114T094500,1.426,1.426,1.426,1.426,100
20250114T095500,1.436,1.436,1.436,1.436,200
20250114T100500,1.441,1.443,1.441,1.443,60200
20250114T101000,1.441,1.441,1.441,1.441,200
20250114T101500,1.442,1.443,1.442,1.443,97200
20250114T102500,1.450,1.451,1.450,1.451,1900
20250114T103000,1.452,1.453,1.452,1.453,7000
20250114T103500,1.452,1.452,1.452,1.452,9600
20250114T105000,1.460,1.460,1.460,1.460,500
20250114T105500,1.466,1.466,1.465,1.465,5100
20250114T110000,1.466,1.469,1.466,1.469,2400
20250114T110500,1.472,1.472,1.471,1.471,5100
20250114T111000,1.473,1.473,1.473,1.473,300
20250114T111500,1.474,1.475,1.474,1.475,1100
20250114T130500,1.468,1.468,1.468,1.468,6000
20250114T133500,1.472,1.472,1.472,1.472,10000
20250114T135000,1.474,1.474,1.474,1.474,50000
20250114T135500,1.475,1.475,1.475,1.475,2500
20250114T140000,1.478,1.478,1.478,1.478,1500
20250114T140500,1.478,1.479,1.478,1.479,23900
20250114T141000,1.484,1.484,1.484,1.484,50100
20250114T141500,1.479,1.479,1.479,1.479,500
20250114T142000,1.483,1.483,1.483,1.483,100000
20250114T142500,1.483,1.483,1.483,1.483,50000
20250114T143000,1.481,1.481,1.481,1.481,150000
20250114T143500,1.475,1.478,1.475,1.475,23900
20250114T144000,1.474,1.474,1.471,1.473,250000
20250114T144500,1.478,1.478,1.478,1.478,1348700
20250114T150000,1.484,1.484,1.484,1.484,10000
